time,seconds_elapsed,z,y,x
1646037731293942500,36.74294262695312,1.3134067058563232,-0.8210916519165039,-2.810720443725586
1646037731303940000,36.752940185546876,1.1036438941955566,-0.8199191093444824,-2.8595833778381348
1646037731313937700,36.76293774414062,0.8149960041046143,-0.7754015922546387,-2.8589887619018555
1646037731323935200,36.772935302734375,0.5993632674217224,-0.728581428527832,-2.87603759765625
1646037731333932800,36.78293286132813,0.4827239513397217,-0.6654272079467773,-2.9033942222595215
1646037731343930400,36.79293041992187,0.4303159713745117,-0.6172561645507812,-2.885927200317383
1646037731353928000,36.802927978515626,0.4800868034362793,-0.5818700790405273,-2.859734058380127
1646037731363930400,36.81293041992188,0.5214533805847168,-0.5955615043640137,-2.8490734100341797
1646037731373928000,36.82292797851562,0.6283290982246399,-0.6442575454711914,-2.8110666275024414
1646037731383925800,36.83292578125,0.6897352933883667,-0.7347044944763184,-2.7166624069213867
1646037731393923300,36.84292333984375,0.7604853510856628,-0.8072061538696289,-2.6499056816101074
1646037731403921000,36.8529208984375,0.8958044052124023,-0.8827276229858398,-2.5116753578186035
1646037731413918200,36.86291821289063,1.1109590530395508,-1.0166535377502441,-2.364220142364502
1646037731423915800,36.87291577148437,1.2894281148910522,-1.0806446075439453,-2.339449882507324
1646037731433913300,36.882913330078125,1.3816686868667603,-1.2517828941345215,-2.123319149017334
1646037731443911000,36.89291088867188,1.3304815292358398,-1.3232946395874023,-1.7698588371276855
1646037731453908500,36.902908447265624,1.1160982847213745,-1.288895606994629,-1.492464542388916
1646037731463906000,36.91290600585938,0.8070635795593262,-1.3250980377197266,-1.283653736114502
1646037731473903600,36.92290356445312,0.4184495806694031,-1.2935261726379395,-1.091400146484375
1646037731483901200,36.932901123046875,-0.007472395896911621,-1.3311867713928223,-0.7510957717895508
1646037731493898800,36.94289868164063,-0.427901029586792,-1.7015318870544434,-0.10001802444458008
1646037731503896300,36.952896240234374,-0.8490515947341919,-2.330578327178955,0.5957851409912109
1646037731513894000,36.96289379882813,-1.1229348182678223,-2.825686454772949,0.8521113395690918
1646037731523891500,36.97289135742187,-1.0953837633132935,-2.8842124938964844,0.7270498275756836
1646037731533889000,36.982888916015625,-0.9235279560089111,-2.7548446655273438,0.5133457183837891
1646037731543886600,36.99288647460938,-0.6826519966125488,-2.7361621856689453,0.4753303527832031
1646037731553884200,37.00288427734375,-0.3060814142227173,-2.7391839027404785,0.6111392974853516
1646037731563880400,37.01288037109375,0.16791176795959473,-2.667745590209961,0.8160481452941895
1646037731573878000,37.0228779296875,0.8967324495315552,-2.35697078704834,0.9748110771179199
1646037731583875600,37.03287548828125,1.2923439741134644,-2.0378293991088867,1.0475373268127441
1646037731593873200,37.042873046875,1.5657165050506592,-1.5695033073425293,1.073990821838379
1646037731603870700,37.05287060546875,1.7864145040512085,-1.0359697341918945,1.060537338256836
1646037731613868300,37.06286840820312,1.9933929443359375,-0.2916269302368164,1.01576566696167
1646037731623865900,37.072865966796876,2.0612385272979736,0.4112668037414551,0.9597668647766113
1646037731633863400,37.08286352539063,2.0346972942352295,1.0719637870788574,0.9750680923461914
1646037731643861000,37.092861083984374,1.8992562294006348,1.4285588264465332,1.0840773582458496
1646037731653858600,37.10285864257813,1.6970226764678955,1.7097148895263672,1.285287857055664
1646037731663851000,37.11285107421875,1.4477494955062866,1.8221688270568848,1.4584779739379883
1646037731673848600,37.1228486328125,1.316733956336975,1.8536243438720703,1.419677734375
1646037731683846100,37.13284619140625,1.075446367263794,1.8558616638183594,1.2764678001403809
1646037731693843700,37.14284375,0.6748142242431641,1.6622557640075684,1.126084327697754
1646037731703841300,37.15284130859375,0.3837386965751648,1.4738473892211914,1.1569433212280273
1646037731713838800,37.1628388671875,0.09876900911331177,1.2492551803588867,1.2934117317199707
1646037731723836400,37.17283642578125,-0.09055155515670776,1.008286952972412,1.6183099746704102
1646037731733834000,37.182833984375,-0.23355478048324585,0.8488268852233887,1.9349193572998047
1646037731743831600,37.19283154296875,-0.301565945148468,0.6812477111816406,2.1958961486816406
1646037731753829000,37.2028291015625,-0.1582593321800232,0.5092449188232422,2.250523567199707
1646037731763826700,37.21282666015625,-0.08442384004592896,0.5357770919799805,2.1092796325683594
1646037731773824000,37.222823974609376,0.021367788314819336,0.46172380447387695,1.9015650749206543
1646037731783821600,37.23282153320312,0.2761753797531128,0.4181094169616699,1.7805204391479492
1646037731793819100,37.242819091796875,0.623458981513977,0.4799942970275879,1.6994843482971191
1646037731803816700,37.25281665039063,1.0884395837783813,0.555211067199707,1.5854368209838867
1646037731813814300,37.26281420898437,1.6812207698822021,0.6843752861022949,1.3343887329101562
1646037731823811800,37.272811767578126,1.8627854585647583,0.8007340431213379,1.0850224494934082
1646037731833809400,37.28280932617187,1.9663810729980469,0.8502349853515625,0.8768033981323242
1646037731843807000,37.292806884765625,2.0628066062927246,0.908576488494873,0.738253116607666
1646037731853804500,37.30280444335938,2.054856300354004,1.0532960891723633,0.6469745635986328
1646037731863802000,37.31280200195312,1.8774126768112183,1.2171640396118164,0.6679630279541016
1646037731873799700,37.322799560546876,1.4954557418823242,1.3927993774414062,0.8083176612854004
1646037731883797200,37.33279736328125,1.0043097734451294,1.4784936904907227,0.8848428726196289
1646037731893794800,37.342794921875,0.5190077424049377,1.541609287261963,0.9547915458679199
1646037731903792400,37.35279248046875,-0.056971192359924316,1.644092082977295,0.9566497802734375
1646037731913790000,37.3627900390625,-0.5272356867790222,1.6936006546020508,0.9604954719543457
1646037731923787500,37.37278759765625,-0.9990569353103638,1.7284531593322754,0.825469970703125
1646037731933785000,37.38278515625,-1.276092529296875,1.7184381484985352,0.6289181709289551
1646037731943782700,37.39278271484375,-1.3874925374984741,1.7043261528015137,0.5416593551635742
1646037731953780200,37.4027802734375,-1.3114941120147705,1.588179588317871,0.42762088775634766
1646037731963777800,37.41277783203125,-1.1032018661499023,1.4928016662597656,0.38321638107299805
1646037731973775400,37.422775390625,-0.7463752031326294,1.3927021026611328,0.3302454948425293
1646037731983772700,37.43277270507812,-0.37253206968307495,1.3457064628601074,0.19442987442016602
1646037731993770200,37.442770263671875,0.046746909618377686,1.2545294761657715,0.1393437385559082
1646037732003767800,37.45276782226563,0.138278067111969,1.2660646438598633,0.04140329360961914
1646037732013765400,37.46276538085937,0.197135329246521,1.165226936340332,0.10704994201660156
1646037732023763000,37.472762939453126,0.22900748252868652,1.1998710632324219,0.22761917114257812
1646037732033760500,37.48276049804687,-0.0602189302444458,1.0655407905578613,0.5435528755187988
1646037732043758000,37.492758056640625,-0.29995113611221313,1.0792837142944336,0.6990756988525391
1646037732053755600,37.50275561523438,-0.7547500133514404,1.006824016571045,1.024400234222412
1646037732063753200,37.51275317382812,-1.0511655807495117,0.9264411926269531,1.1381077766418457
1646037732073750800,37.522750732421876,-1.2649037837982178,0.8332681655883789,1.2718348503112793
1646037732083748400,37.53274829101562,-1.4560036659240723,0.815558910369873,1.19081449508667
1646037732093746000,37.542745849609375,-1.4738069772720337,0.813845157623291,1.1398067474365234
1646037732103743500,37.55274340820313,-1.4831106662750244,0.81024169921875,1.0440568923950195
1646037732113741000,37.56274096679687,-1.3633520603179932,0.8152604103088379,0.9669227600097656
1646037732123738600,37.572738525390626,-1.2023797035217285,0.834597110748291,0.9573149681091309
1646037732133736200,37.58273608398437,-0.9781208634376526,0.8830533027648926,0.9533257484436035
1646037732143733800,37.592733642578125,-0.7449262142181396,0.907982349395752,0.9619841575622559
1646037732153731300,37.6027314453125,-0.48096519708633423,0.9907455444335938,0.975700855255127
1646037732163728100,37.61272802734375,-0.33877724409103394,1.0422749519348145,0.9888062477111816
1646037732173725700,37.6227255859375,-0.3421875834465027,1.0717239379882812,1.0414891242980957
1646037732183723300,37.63272314453125,-0.44499337673187256,0.987128734588623,1.041578769683838
1646037732193720800,37.64272094726562,-0.6454576849937439,0.6852989196777344,1.1710457801818848
1646037732203718400,37.652718505859376,-0.9237377047538757,0.023651599884033203,1.4094948768615723
1646037732213716000,37.66271606445312,-1.137070655822754,-0.7378902435302734,1.5649614334106445
1646037732223713300,37.67271337890625,-1.257068157196045,-1.4213604927062988,1.794421672821045
1646037732233710800,37.6827109375,-1.1228487491607666,-1.807518482208252,1.7336339950561523
1646037732243708400,37.69270849609375,-1.0801054239273071,-1.9962353706359863,1.6319847106933594
1646037732253706200,37.702706298828126,-0.8319759368896484,-1.9637031555175781,1.7316985130310059
1646037732263703800,37.71270385742187,-0.3714558482170105,-1.770301342010498,2.010991096496582
1646037732273701400,37.722701416015624,0.09418362379074097,-1.4929614067077637,2.44527530670166
1646037732283699000,37.73269897460938,0.5232466459274292,-0.9374732971191406,2.6535472869873047
1646037732293696500,37.74269653320312,0.8778433799743652,-0.4476175308227539,2.8483834266662598
1646037732303694000,37.752694091796876,0.9288327693939209,-0.011871814727783203,2.7312521934509277
1646037732313691600,37.76269165039062,0.9143879413604736,0.36453914642333984,2.674083709716797
1646037732323689200,37.772689208984374,0.7458219528198242,0.6779003143310547,2.3422012329101562
1646037732333686800,37.78268676757813,0.34108394384384155,0.8407535552978516,1.894968032836914
1646037732343684400,37.79268432617187,-0.28892064094543457,0.8332791328430176,1.399522304534912
1646037732353682000,37.802681884765626,-0.9773353934288025,0.5970287322998047,0.837646484375
1646037732363679200,37.81267919921875,-1.3064796924591064,0.37836599349975586,0.4716978073120117
1646037732373676800,37.8226767578125,-1.6724002361297607,0.05512237548828125,0.26188182830810547
1646037732383674400,37.83267431640625,-2.0500171184539795,-0.33341026306152344,-0.039249420166015625
1646037732393672000,37.842671875,-2.2356581687927246,-0.6914610862731934,-0.1653766632080078
1646037732403669500,37.85266943359375,-2.24887752532959,-0.9769234657287598,-0.27716970443725586
1646037732413667000,37.8626669921875,-2.0721325874328613,-1.286778450012207,-0.22713756561279297
1646037732423664600,37.87266455078125,-1.8713486194610596,-1.472325325012207,-0.24010181427001953
